,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO_GASTO,IMPORTE,IVA,TOTAL MX
1425,2022-07-01,573311,HOME DEPOT MEXICO S. DE R.L. DE C.V.,ARBOTANTE JAMESON 2P,MTTO OFICINA ,3178.45,508.55,3687
1426,2022-07-01,343927,"INFRA, S.A. DE C.V.",CARGA DE SPARK LASER O2 ASISTENCIA CL,COMPRAS,522.47,83.6,606.07
1427,2022-07-01,604423,MAQUINARIA INDUSTRIAL CABRERA S.A. DE C.V.,INSERTO  TPUN 432 / TPUN 220408 /        TT8125 INGERSOLL NAN ,MAQUINARIA,726.4575,116.19999999999999,842.6575
1428,2022-07-01,605,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
1429,2022-07-01,611,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
1430,2022-07-01,688,MIGUEL ANGEL POZOS PONCE,Tarjetas de presentacion Calor y Control ,PAPELERIA,560.0,89.6,649.6
1431,2022-07-01,152,RMN HOUSE WEALTH MANAGEMENT,SERVICIO DE CONSULTORIA,HONORARIOS PM,18000.0,2880.0,20880
1432,2022-07-01,518,"TUVASUR DEL BAJIO, S.A. DE C.V.","BRIDA CIEGA A/C 300# 6""",COMPRAS,-2753.6,-440.58,-3194.18
1433,2022-07-01,17308,"TUVASUR DEL BAJIO, S.A. DE C.V.","BRIDA CIEGA A/C 150# 6""",COMPRAS,1905.0,304.8,2209.8
1434,2022-07-01,85424,Aesa Articulos Electricos S.A de C.V,CABLE NIQUELADO 300 °C (8),COMPRAS,7500.0,1200.0,8700
1435,2022-07-01,85431,Aesa Articulos Electricos S.A de C.V,CABLE NIQUEL PURO 500 °C (18),COMPRAS,5895.0,943.2,6838.2
1436,2022-07-01,7939,EXI BAJIO,Servicio de Arrendamiento,RENTA COPIADORA,2000.0,320.0,2320
1437,2022-07-01,146625,GRUPO NACIONAL PROVINCIAL S A B,PRIMA NETA SEGURO DE AUTOS,SEGUROS,-4041.82,-646.69,-4688.51
1438,2022-07-01,170,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,CABLE PARA PT100 FORRO PVC 2 HORAS,COMPRAS,1800.0,288.0,2088
1439,2022-07-01,658,IGNACIO ROJAS GOMEZ,MINIRELEVADOR 2 CONTC  8 PIN 24 VCA NA RAN,COMPRAS,3798.75,607.8,4406.55
1440,2022-07-01,113195,TORNI-FAST S.A. DE C.V.,TORNILLO ALLEN CILINDRICO CABEZA BAJA NC 20H GALVANIZADO 1/4X1,COMPRAS ,-1253.01,-200.48,-1453.49
1441,2022-07-01,113196,TORNI-FAST S.A. DE C.V.,TORNILLO ALLEN CILINDRICO CABEZA BAJA NC 20H GALVANIZADO 1/4X1,COMPRAS ,1253.01,200.48,1453.49
1442,2022-07-01,7161,ASESORIA Y CONSULTORIA PENDRILD,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2417.14,386.74,2803.88
1443,2022-07-01,8176,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,24171.38,0.0,24171.38
1444,2022-07-01,MAT_2306_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
1445,2022-07-01,424,"Marmoles Puente, S.A. de C.V.",Servicios de facturación,MTTO OFICINA ,-1933.44,-309.35,-2242.79
1446,2022-07-01,13626,"Marmoles Puente, S.A. de C.V.",CANTERIA GRIS 40X60 CANTERIA GRIS 40X60,MTTO OFICINA ,1949.46,311.91,2261.37
1447,2022-07-01,129292,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SEGURO,PAQUETERIA,2330.64,372.9,2703.54
1448,2022-07-01,30854,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
1449,2022-07-01,32046,"PRODUCTOS POLIMEX, S.A. DE C.V.",CERAMICA PARA ALTA TEMPERATURA,COMPRAS,7985.0,1277.6,9262.6
1450,2022-07-01,113276,TORNI-FAST S.A. DE C.V.,Pago,COMPRAS ,0.0,0.0,0
1451,2022-07-01,185407,"Travers Tool, S. de R.L. de C.V.",Pago,COMPRAS,0.0,0.0,0
1452,2022-07-01,3509,SANJUANA VARGAS ALMANZA,Pago,COMPRAS,0.0,0.0,0
1453,2022-07-01,1848,AMBOSS INDUSTRIAL,"Instalación Eléctrica Servicio fuerza etapa I.
E Instalación eléctrica etapa de control en empresa ITP.
REF.: CYC0621/06
P.O. OC02533
REF.: CYC0821/06
P.O. OC02534",MAQUILAS,284621.4,45539.42,330160.82
1454,2022-07-01,1849,AMBOSS INDUSTRIAL,"Instalación Eléctrica Reingeniería de diseño de aconcidionamiento de sensores para etapa de control en tinas ITP. Incluye reprogramación PLC Siemens, cableado control, tubería y materiales complementarios para su correcta ejecución.",MAQUILAS,7500.0,1200.0,8700
1455,2022-07-01,269,AMBOSS INDUSTRIAL,Pago,MAQUILAS,0.0,0.0,0
1456,2022-07-01,2728,"Marmoles Puente, S.A. de C.V.",Aplicación de anticipo,MTTO OFICINA ,-7817.47,-1250.8,-9068.27
1457,2022-07-01,13627,"Marmoles Puente, S.A. de C.V.",MARMOL MARRON EMPERADOR FLAMEADO LAMINA MARMOL MARRON EMPERADOR FLAMEADO LAMINA,MTTO OFICINA ,7817.47,1250.8,9068.27
1458,2022-07-01,61,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28599.989999999998
1459,2022-07-01,XXXX,HERNALDO FAVIO OLVERA MARTINEZ,Anualidad Plataforma de Rastreo March 225863,MTTO COMPUTO,1000.0,160.0,1147.5
1460,2022-07-01,27178166,PRODUCTOS Y SERVICIOS CAMFIVE SA DE CV,"Refacciones Laser MC, CMA, Q Series:LENTE-CO2-MC-25MM-F63-AMB : Lente CAMFive Laser para cabezal autofucus de metal 25mm - F63 Ambar",MAQUINARIA,2650.0,424.0,3074
1461,2022-07-01,30887,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
1462,2022-07-01,17602170,SERVICIOS COMERCIALES AMAZON MEXICO,Cuentos en verso para niños perversos: Coleccion Dahl,NO DEDUCIBLE,0.0,0.0,0
1463,2022-07-01,1754849,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,10300.0,48.0,10348
1464,2022-07-01,6066,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
1465,2022-07-01,44058260,"AT&T Comercialización Móvil, S. de RL de CV",Pago,TELEFONO,0.0,0.0,0
1466,2022-07-01,6546,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","ALAMBRE DESNUDO PARA TERMOPAR TIPO K POSITIVO, CAL. 8 AWG
",COMPRAS,5720.0,915.2,6635.2
1467,2022-07-01,3857,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1468,2022-07-01,4431390,"COSTCO DE MEXICO, S.A. DE C.V.",QUINOA TRICOLOR EN BOLSA PREP FACIL1032KG NORQUIN,NO DEDUCIBLE,0.0,0.0,0
1469,2022-07-01,6913,"""J&M INTERCOPY""",POLIZA DE MANTENIMIENTO,MTTO COMPUTO,6324.0,1011.84,7335.84
1470,2022-07-01,1505,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
1471,2022-07-01,74376,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.005"" C/A STD SILICONADO L/CH",COMPRAS,7530.0,1204.8,8734.8
1472,2022-07-01,5570,EDGAR AGUILAR DIAZ,CINTA MASKING 1,COMPRAS,2615.8,418.53,3034.33
1473,2022-07-01,1747,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
1474,2022-07-01,3895,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1475,2022-07-01,143406,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,"TAPON LATON MACIZO 1"" NPT #17",COMPRAS,11807.0,1889.12,13696.119999999999
1476,2022-07-01,3663,DELIVERYMAIL,Servicio de Mensajeria Nacional  ECONOMY,PAQUETERIA,609.51,97.52,707.03
1477,2022-07-01,1172,MILTON NEIL MENDOZA VAZQUEZ,Control infinito 120 V Robert Shaw,COMPRAS ,11112.88,1778.06,12890.939999999999
1478,2022-07-01,XXXX,"NR FINANCE MÉXICO, S. A. DE C. V.",Interes de Financiamiento,CREDITO ,1960.2,313.63,2273.83
1479,2022-07-01,17372,"TUVASUR DEL BAJIO, S.A. DE C.V.","TUBO A/INOX T-304 C-40 C/COST 1/4""",COMPRAS,2013.0,322.08,2335.08
1480,2022-07-01,7372,ASESORIA Y CONSULTORIA PENDRILD,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2259.3,361.48,2620.78
1481,2022-07-01,315135,BEPENSA LEASING S.A. DE C.V.,RENOVACION SEGURO CL0000006876,ARRENDAMIENTO FINANCIERO,6079.02,972.64,7051.660000000001
1482,2022-07-01,315136,BEPENSA LEASING S.A. DE C.V.,RENOVACION SEGURO CL0000006877,ARRENDAMIENTO FINANCIERO,6079.02,972.64,7051.660000000001
1483,2022-07-01,4434328,"COSTCO DE MEXICO, S.A. DE C.V.","MERMELADA DE FRESA ORGANICA 1,19KG KIRKLAND SIGNATURE",NO DEDUCIBLE,0.0,0.0,0
1484,2022-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO SALAMANCA 2022-07-15 14:56:24,PEAJES,74.14,11.86,86
1485,2022-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2022-07-15 16:00:30,PEAJES,74.14,11.86,86
1486,2022-07-01,190,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,Bulbo PT100 clase B O.T. 22710,COMPRAS,1600.0,256.0,1856
1487,2022-07-01,30992,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
1488,2022-07-01,85697,Aesa Articulos Electricos S.A de C.V,BLOCK DE CONEXIÓN CERAMICO (2 POLOS),COMPRAS,16705.16,2672.83,19377.989999999998
1489,2022-07-01,85702,Aesa Articulos Electricos S.A de C.V,CINTA NICROMEL  (7.9X.203mm),COMPRAS,3389.0,542.24,3931.24
1490,2022-07-01,62991,ATENCION RAPIDA A CLIENTES TRES SA DE CV,32011                MAGNA,GASOLINA,1211.36,188.71,1400.07
1491,2022-07-01,8586,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,22592.97,0.0,22592.97
1492,2022-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2022-07-12 12:38:51,PEAJES,148.28,23.72,172
1493,2022-07-01,2162,JAIME JUAN FONT,Pago,COMPRAS,0.0,0.0,0
1494,2022-07-01,129613,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SEGURO,PAQUETERIA,1224.92,195.99,1420.91
1495,2022-07-01,2826,"PRODUCTOS POLIMEX, S.A. DE C.V.",Pago,COMPRAS,0.0,0.0,0
1496,2022-07-01,4297,ALARMAS PROTEKTOR,SENSOR DE MOVIMIENTO INAL DSC NEO,MTTO OFICINA ,26969.45,4315.11,31284.56
1497,2022-07-01,181760,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
1498,2022-07-01,181761,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
1499,2022-07-01,22188,CLARITY SYSTEMS S.A. DE C.V.,SISTEMA DE PURIFICACIÓN ACCUA PERFECTA 4A,ALIMENTOS,343.97,55.03,399
1500,2022-07-01,173184,ELECTROTERMICA NACIONAL,"CABLE PARA TERMOPAR tipo K, calibre 24, con forro de FIBRA DE VIDRIO, con malla de A.INOX, codigo K-FG/FG/STST-24. (107931-1 MO)",COMPRAS,7850.6,1256.1,9106.7
1501,2022-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2022-07-20 14:19:21,PEAJES,148.28,23.72,172
1502,2022-07-01,10187087,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,3327.0,0.0,3327
1503,2022-07-01,6919,"""J&M INTERCOPY""",UNIDAD DE ESTADO SOLIDO SSD KINGSTON 480,MTTO COMPUTO,1350.0,216.0,1566
1504,2022-07-01,7870,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,560.35,89.66,650.01
1505,2022-07-01,1508,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
1506,2022-07-01,13646,"Marmoles Puente, S.A. de C.V.",CANTERIA GRIS 40X60 CANTERIA GRIS 40X60,MTTO OFICINA ,415.86,66.54,482.40000000000003
1507,2022-07-01,74427,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 3"" X 33 MT",COMPRAS,13201.1,2112.18,15313.28
1508,2022-07-01,74428,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,18172.5,2907.6,21080.1
1509,2022-07-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0
1510,2022-07-01,027390,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,280.0,0.0,280
1511,2022-07-01,143762,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,ALAMBRE NICROMEL KANTHAL 80/20 CALIBRE 18,COMPRAS,15577.47,2492.39,18069.86
1512,2022-07-01,4437165,"COSTCO DE MEXICO, S.A. DE C.V.",TOALLAS DE PAPEL 12/160 HOJAS KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0
1513,2022-07-01,244,JORGE CASILLAS COROMINAS,ARRENDAMIENTO DE  BODEGA,ARRENDAMIENTO LOCAL,26000.0,4160.0,24786.66
1514,2022-07-01,26600,CALEFACCION ELECTRICA,CERAMICA MACHO IMPORTADA,COMPRAS,1268.0,202.88,1470.88
1515,2022-07-01,6080,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
1516,2022-07-01,311077,ELECTRONICA QRO PC S DE RL DE CV,-INTERLOCK TIPO TREBOL 1.8 M CABLE CALIBRE 18,COMPRAS,273.29,43.72,317.01
1517,2022-07-01,202206-E2341533107-18072022-338150,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,41607.78,0.0,41607.78
1518,2022-07-01,697,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,Pago,COMPRAS,0.0,0.0,0
1519,2022-07-01,204,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,bulbo pt-100 clase B O.T. 22727,COMPRAS,1200.0,192.0,1392
1520,2022-07-01,6334,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,6726.76,1076.28,7803.04
1521,2022-07-01,807464,"ASPEL DE MEXICO, SA DE CV",Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,2663.0,426.08,3089.08
1522,2022-07-01,1117,"ARIES MANUFACTURAS INDUSTRIALES, S.A. DE C.V.",Pago,SUBCONTRATOS,0.0,0.0,0
1523,2022-07-01,4440243,"COSTCO DE MEXICO, S.A. DE C.V.",QUESO MONTEREY JACK 907 G KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0
1524,2022-07-01,664,MARIA MAGDALENA MARTINEZ ZAMORA,Maquina especial (30 cm inclinada c/repiza resis acanalada),COMPRAS,3109.5,497.52,3607.02
1525,2022-07-01,665,MARIA MAGDALENA MARTINEZ ZAMORA,Resistencia acanalada de 1/4,COMPRAS,950.0,152.0,1102
1526,2022-07-01,61396,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX AC 12L14 3""",COMPRAS,3200.0,512.0,3712
1527,2022-07-01,74443,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.010"" STD S/A O",COMPRAS,12733.0,2037.28,14770.28
1528,2022-07-01,2583,TERESA BAILON BAEZA,"TERMOMETRO BIMETALICO  0° A 100°C""",SANITIZACION,868.0,138.88,1006.88
1529,2022-07-01,143976,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR TEFLON TIPO T-FEP-FEP-20S-ROLLO 100M,COMPRAS,21958.4,3513.35,25471.75
1530,2022-07-01,1516,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
1531,2022-07-01,652,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
1532,2022-07-01,32646,OPERADORA RIVERA SACRA SA DE CV,32011 MAGNA,GASOLINA,1254.49,195.52,1450.01
1533,2022-07-01,000009792,PREVISION DEL TRABAJO SA DE CV,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,8160.0,25.6,8185.6
1534,2022-07-01,7501,ASESORIA Y CONSULTORIA PENDRILD,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2360.43,377.67,2738.1
1535,2022-07-01,17777981,SERVICIOS COMERCIALES AMAZON MEXICO,"Eucerin Gel Limpiador Facial DermatoClean para piel normal a mixta, 200ml, empaque puede variar",NO DEDUCIBLE,0.0,0.0,0
1536,2022-07-01,8807,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,23604.31,0.0,23604.31
1537,2022-07-01,153910,SECUNDINO LOPEZ RODRIGUEZ,MEZCL MONOMANDO FREG DICA (4086)---,MTTO OFICINA ,936.9200000000001,149.91,1086.8300000000002
1538,2022-07-01,34329,OMNICARGA,TRANSPORTACION DE SU PAQUETERIA (( c porte : E 4387912)),PAQUETERIA,607.75,97.24,682.75
1539,2022-07-01,4592,SANDRA PEREZ AGUILAR,CONCENTRADO CLORO,MTTO OFICINA ,687.0,109.92,796.92
1540,2022-07-01,130010,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SEGURO,PAQUETERIA,749.27,119.88,869.15
1541,2022-07-01,32230,"PRODUCTOS POLIMEX, S.A. DE C.V.",CERAMICA PARA ALTA TEMPERATURA,COMPRAS,8200.0,1312.0,9512
1542,2022-07-01,XXXX,ALEJANDRO ANTONIO SORIA MOLINA,COACHING EMPRESARIAL JULIO,CAPACITACION,5000.0,800.0,5204.16
1543,2022-07-01,60318,"TORNILLEROS UNIDOS DEL BAJIO, SA DE CV",VARILLA ROSC INOX304 0.90M X 5/16,COMPRAS ,82.69,13.24,95.92999999999999
1544,2022-07-01,60349,"TORNILLEROS UNIDOS DEL BAJIO, SA DE CV",VARILLA ROSC INOX304 0.90M X 5/16,COMPRAS ,68.06,10.89,78.95
1545,2022-07-01,1755,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
1546,2022-07-01,763,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 12 MMX1M,COMPRAS,6288.0,1006.08,7294.08
1547,2022-07-01,316966,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000009485,ARRENDAMIENTO FINANCIERO,1409.06,225.45,1634.51
1548,2022-07-01,316967,BEPENSA LEASING S.A. DE C.V.,RECUPERACION SEGURO INICIAL CL0000009485,ARRENDAMIENTO FINANCIERO,8329.63,1332.74,9662.369999999999
1549,2022-07-01,316969,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000009486,ARRENDAMIENTO FINANCIERO,1409.06,225.45,1634.51
1550,2022-07-01,316970,BEPENSA LEASING S.A. DE C.V.,RECUPERACION SEGURO INICIAL CL0000009486,ARRENDAMIENTO FINANCIERO,8329.63,1332.74,9662.369999999999
1551,2022-07-01,21394,BEPENSA LEASING S.A. DE C.V.,Reverso de crédito. CL0000009485,ARRENDAMIENTO FINANCIERO,-1409.06,-225.45,-1634.51
1552,2022-07-01,21395,BEPENSA LEASING S.A. DE C.V.,RECUPERACION SEGURO INICIAL CL0000009485,ARRENDAMIENTO FINANCIERO,-8329.63,-1332.74,-9662.369999999999
1553,2022-07-01,3957,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1554,2022-07-01,3962,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1555,2022-07-01,3963,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
1556,2022-07-01,6101,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
1557,2022-07-01,6106,ELECTROTERMICA NACIONAL SA DE CV,Pago,COMPRAS,0.0,0.0,0
1558,2022-07-01,252545,"LA FERRE COMERCIALIZADORA, S.A. DE C.V.",Anticipo del bien o servicio,MTTO LOCAL,709.35,113.5,822.85
1559,2022-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO QUERETARO 2022-07-26 11:32:51,PEAJES,74.14,11.86,86
1560,2022-07-01,56772,JORGE LUIS GARCIA TRUJILLO,Rond.Plana Inox.18-8 1/2,COMPRAS,593.1,94.9,688
1561,2022-07-01,1477,ALFREDO MORENO CHAVEZ,"RODILLO PARA PINTAR SUP LISAS FELPA 3/8"" SURTEK",MTTO LOCAL,1423.28,227.72,1651
1562,2022-07-01,62,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
1563,2022-07-01,1218113,NUEVA WAL MART DE MEXICO,1K CAFE GRAN,ALIMENTOS,588.0,0.0,588
1564,2022-07-01,1578632,NUEVA WAL MART DE MEXICO,BC CAFE REG,ALIMENTOS,220.0,0.0,220
1565,2022-07-01,31207,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
1566,2022-07-01,4401,TERMOELEMENTOS INDUSTRIALES,Pago,COMPRAS,0.0,0.0,0
1567,2022-07-01,1512,IRMA VILLALPANDO CASTANEDA,CINTA TUBULAR DE ALGODON DE 1/4,COMPRAS,4980.0,796.8,5776.8
1568,2022-07-01,220730-000321425318,"AT&T COMERCIALIZACIÓN MÓVIL, S. DE R.L. DE C.V.",Internet adicional 1.5 GB 154.31_INARREAR,TELEFONO,2577.46,412.46,2989.92
1569,2022-07-01,31350,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
1570,2022-07-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,625.0,100.0,725
1571,2022-07-01,007817297284,"BANCO NACIONAL DE MEXICO, S.A.",Servicios de Facturación,COMISION BANCARIA,0.0,0.0,0
1572,2022-07-01,6382,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
1573,2022-07-01,6404,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
1574,2022-07-01,6408,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
1575,2022-07-01,6413,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
1576,2022-07-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,19400.78,561.9,19962.68
1577,2022-07-01,814954,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0
1578,2022-07-01,1338053,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,9801.39,0.0,9801.39
1579,2022-07-01,10,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
1580,2022-07-01,10,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
1581,2022-08-01,85994,Aesa Articulos Electricos S.A de C.V,CINTA NICROMEL  (6.3X1mm),COMPRAS,10167.0,1626.72,11793.72
1582,2022-08-01,317439,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 25/36 de 03/07/2022 a 02/08/2022,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
1583,2022-08-01,317440,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 25/36 de 03/07/2022 a 02/08/2022,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
1584,2022-08-01,383484647,CADENA COMERCIAL OXXO,AGUA PURIFICADA BONAFONT 1.5 LT BOTELLA,ALIMENTOS,54.0,0.0,54
1585,2022-08-01,3685,DELIVERYMAIL,Servicio de Mensajeria Nacional  DIA SIGUIENTE,PAQUETERIA,1548.03,247.68,1795.71
1586,2022-08-01,252621,"LA FERRE COMERCIALIZADORA, S.A. DE C.V.",SOLERA DE 1/4X2 1/2,MTTO LOCAL,709.35,113.5,822.85
1587,2022-08-01,149586,"LA FERRE COMERCIALIZADORA, S.A. DE C.V.",Aplicación de anticipo,MTTO LOCAL,-709.35,-113.5,-822.85
1588,2022-08-01,148148,"HERRAJES Y CERRADURAS DE QUERETARO, S.A. DE C.V.",6676 CERR MANIJAS DEXT GRANITO NEGRA RECMR,MTTO OFICINA ,762.08,121.93,884.01
1589,2022-08-01,3836,BENJAMÍN MAYA MONDRAGÓN,NIPLES DE A-INOX T- 304 DE 1/2 X 1/2 NPT CON BARRENO DE 1/4,COMPRAS,3040.0,486.4,3526.4
1590,2022-08-01,657,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
1591,2022-08-01,672,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
1592,2022-08-01,30049679,PRODUCTOS JAKO S.A DE C.V.,SEVILLA ALUMINIO NEGRO ENTR/REC MANIJA JAKO,MTTO OFICINA ,933.36,149.34,1082.7
1593,2022-08-01,20,INGE MARIA DEL CARMEN DE ROSENZWEIG FERNANDEZ,SERVICIOS DE CONSULTORIA Y COACHING DEL MES DE AGOSTO  2022,CAPACITACION,4543.1,726.9,5213.21
1594,2022-08-01,4,INGE MARIA DEL CARMEN DE ROSENZWEIG FERNANDEZ,Pago,CAPACITACION,0.0,0.0,0
1595,2022-08-01,35549,NANCY ELENA BARRON OLEA,CARTON CORRUGADO S/F DE 125 CMS.,COMPRAS,878.72,140.6,1019.32
